ticker,name,asset_class,weight,price,shares,market_value,notional_value,sector,sedol,isin,exchange
OPY,OPPENHEIMER HOLDINGS NON VOTING IN,Equity,0,30.74,3055,93910.7,93910.7,Financials,B42G8D2,US6837971042,New York Stock Exchange Inc.
CLW,CLEARWATER PAPER CORP,Equity,0,17.44,5423,94577.12,94577.12,Materials,B3K9Z35,US18538R1032,New York Stock Exchange Inc.
SGH,SMART GLOBAL HOLDINGS INC,Equity,0,31.26,3003,93873.78,93873.78,Information Technology,BYPBTG4,KYG8232Y1017,NASDAQ
NVEC,NVE CORP,Equity,0,71.32,1317,93928.44,93928.44,Information Technology,2072126,US6294452064,NASDAQ
FVCB,FVCBANKCORP INC,Equity,0,18.89,4980,94072.2,94072.2,Financials,BY7RH33,US36120Q1013,NASDAQ
LNDC,LANDEC CORP,Equity,0,12.31,7642,94073.02,94073.02,Consumer Staples,2517058,US5147661046,NASDAQ
BRT,BRT APARTMENTS CORP,Equity,0,14.42,6535,94234.7,94234.7,Real Estate,2068512,US0556453035,New York Stock Exchange Inc.
DVAX,DYNAVAX TECHNOLOGIES CORP,Equity,0,4.74,19895,94302.3,94302.3,Health Care,BRJZSK0,US2681582019,NASDAQ
UFI,UNIFI INC,Equity,0,22.96,4113,94434.48,94434.48,Consumer Discretionary,2911865,US9046772003,New York Stock Exchange Inc.
EVER,EVERQUOTE INC CLASS A,Equity,0,22.4,4217,94460.8,94460.8,Communication,BG88WS9,US30041R1086,NASDAQ
DSSI,DIAMOND S SHIPPING INC,Equity,0,11.79,8025,94614.75,94614.75,Energy,BJ0KWX9,MHY206761055,New York Stock Exchange Inc.
SIGA,SIGA TECHNOLOGIES INC,Equity,0,5.66,16405,92852.3,92852.3,Health Care,2107437,US8269171067,NASDAQ
TIPT,TIPTREE INC,Equity,0,7.03,13212,92880.36,92880.36,Financials,BC30V41,US88822Q1031,NASDAQ
GERN,GERON CORP,Equity,0,1.58,58802,92907.16,92907.16,Health Care,2370381,US3741631036,NASDAQ
BCOV,BRIGHTCOVE INC,Equity,0,11.11,8368,92968.48,92968.48,Information Technology,B4XS3D2,US10921T1016,NASDAQ
RCKY,ROCKY BRANDS INC,Equity,0,30.11,3095,93190.45,93190.45,Consumer Discretionary,2746915,US7745151008,NASDAQ
ATEC,ALPHATEC HOLDNGS INC,Equity,0,5.33,17492,93232.36,93232.36,Health Care,BD60BG7,US02081G2012,NASDAQ
NWFL,NORWOOD FINANCIAL CORP,Equity,0,32.74,2860,93636.4,93636.4,Financials,2549233,US6695491075,NASDAQ
PKBK,PARKE BANCORP INC,Equity,0,22.88,4094,93670.72,93670.72,Financials,2095145,US7008851062,NASDAQ
GDEN,GOLDEN ENTERTAINMENT INC,Equity,0,14.57,6311,91951.27,91951.27,Consumer Discretionary,BYNH8R8,US3810131017,NASDAQ
FRAC,KEANE GROUP INC,Equity,0,6.14,15031,92290.34,92290.34,Energy,BDGV4C7,US48669A1088,New York Stock Exchange Inc.
FDBC,FIDELITY D AND D BANCORP INC,Equity,0,59.1,1555,91900.5,91900.5,Financials,2610913,US31609R1005,NASDAQ
BATRA,LIBERTY MEDIA LIBERTY BRAVES CORP,Equity,0,29.32,3137,91976.84,91976.84,Communication,BD72H53,US5312297063,NASDAQ
TBNK,TERRITORIAL BANCORP INC,Equity,0,28.3,3252,92031.6,92031.6,Financials,B3MY9Y7,US88145X1081,NASDAQ
CNBKA,CENTURY BANCORP INC CLASS A,Equity,0,90.3,1020,92106,92106,Financials,2185563,US1564321065,NASDAQ
INSG,INSEEGO CORP,Equity,0,4.9,18888,92551.2,92551.2,Information Technology,BYWSY52,US45782B1044,NASDAQ
RM,REGIONAL MANAGEMENT CORP,Equity,0,28.34,3266,92558.44,92558.44,Financials,B719DK5,US75902K1060,New York Stock Exchange Inc.
CDXC,CHROMADEX CORP,Equity,0,4.14,22377,92640.78,92640.78,Health Care,BD0SJ96,US1710774076,NASDAQ
IMXI,INTERNATIONAL MONEY EXPRESS INC,Equity,0,14,6618,92652,92652,Information Technology,BG216W6,US46005L1017,NASDAQ
RCKT,ROCKET PHARMACEUTICALS INC,Equity,0,14.09,6577,92669.93,92669.93,Health Care,BDFKQ07,US77313F1066,NASDAQ
WLFC,WILLIS LEASE FINANCE CORP,Equity,0,70.9,1284,91035.6,91035.6,Industrials,2036779,US9706461053,NASDAQ
TMST,TIMKENSTEEL CORP,Equity,0,7.57,12032,91082.24,91082.24,Materials,BNBPMX1,US8873991033,New York Stock Exchange Inc.
ZYNE,ZYNERBA PHARMACEUTICALS INC,Equity,0,12.15,7500,91125,91125,Health Care,BZ03R68,US98986X1090,NASDAQ
MNSB,MAINSTREET BANCSHARES,Equity,0,21.3,4280,91164,91164,Financials,BD0R8C9,US56064Y1001,NASDAQ
RBBN,RIBBON COMMUNICATIONS INC,Equity,0,5.62,16227,91195.74,91195.74,Information Technology,BD2BLX1,US7625441040,NASDAQ
CWCO,CONSOLIDATED WATER LTD,Equity,0,15.37,5939,91282.43,91282.43,Utilities,2099095,KYG237731073,NASDAQ
ACRX,ACELRX PHARMACEUTICALS INC,Equity,0,2.44,37417,91297.48,91297.48,Health Care,B5STJG2,US00444T1007,NASDAQ
BSRR,SIERRA BANCORP,Equity,0,26.85,3404,91397.4,91397.4,Financials,2586315,US82620P1021,NASDAQ
DOMO,DOMO INC CLASS B,Equity,0,17.04,5375,91590,91590,Information Technology,BFZNZC5,US2575541055,NASDAQ
BCML,BAYCOM CORP,Equity,0,23.99,3818,91593.82,91593.82,Financials,BYSTY59,US07272M1071,NASDAQ
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Equity,0,10.71,8392,89878.32,89878.32,Financials,B1XRCZ3,KYG4095J1094,NASDAQ
CIVB,CIVISTA BANCSHARES INC,Equity,0,21.96,4102,90079.92,90079.92,Financials,BWT3JH3,US1788671071,NASDAQ
NAT,NORDIC AMERICAN TANKERS LTD,Equity,0,2,45071,90142,90142,Energy,2113876,BMG657731060,New York Stock Exchange Inc.
LL,LUMBER LIQUIDATORS HOLDINGS INC,Equity,0,11.25,8015,90168.75,90168.75,Consumer Discretionary,B5KKQN9,US55003T1079,New York Stock Exchange Inc.
EGLE,EAGLE BULK SHIPPING INC,Equity,0,4.98,18117,90222.66,90222.66,Industrials,BDHDGZ9,MHY2187A1432,NASDAQ
PAR,PAR TECHNOLOGY CORP,Equity,0,24.42,3701,90378.42,90378.42,Information Technology,2670036,US6988841036,New York Stock Exchange Inc.
CENT,CENTRAL GARDEN AND PET,Equity,0,28.54,3126,89216.04,89216.04,Consumer Staples,2183868,US1535271068,NASDAQ
PIRS,PIERIS PHARMACEUTICALS INC,Equity,0,5.09,17464,88891.76,88891.76,Health Care,BTJRTY1,US7207951036,NASDAQ
GNTY,GUARANTY BANCSHARES INC,Equity,0,31.82,2794,88905.08,88905.08,Financials,2503035,US4007641065,NASDAQ
RVSB,RIVERVIEW BANCORP INC,Equity,0,7.56,11770,88981.2,88981.2,Financials,2117920,US7693971001,NASDAQ
DS,DRIVE SHACK REIT INC,Equity,0,4.6,19352,89019.2,89019.2,Consumer Discretionary,BD8QHD2,US2620771004,New York Stock Exchange Inc.
FRGI,FIESTA RESTAURANT GROUP INC,Equity,0,10.32,8636,89123.52,89123.52,Consumer Discretionary,B7V5P52,US31660B1017,NASDAQ
BHR,BRAEMAR HOTELS RESORTS INC,Equity,0,9.41,9477,89178.57,89178.57,Real Estate,BD8ZZ24,US10482B1017,New York Stock Exchange Inc.
IIIV,I3 VERTICALS INC CLASS A,Equity,0,20.54,4346,89266.84,89266.84,Information Technology,BF2G4D1,US46571Y1073,NASDAQ
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Equity,0,9.41,9489,89291.49,89291.49,Consumer Discretionary,BDCBXH9,US13462K1097,New York Stock Exchange Inc.
VSEC,VSE CORP,Equity,0,38.13,2344,89376.72,89376.72,Industrials,2926773,US9182841000,NASDAQ
CZNC,CITIZENS AND NORTHERN CORP,Equity,0,25.84,3468,89613.12,89613.12,Financials,2420662,US1729221069,NASDAQ
BGG,BRIGGS AND STRATTON CORP,Equity,0,6.17,14313,88311.21,88311.21,Industrials,2156581,US1090431099,New York Stock Exchange Inc.
EBTC,ENTERPRISE BANCORP INC,Equity,0,30.93,2849,88119.57,88119.57,Financials,B00K2L4,US2936681095,NASDAQ
MCFT,MASTERCRAFT BOAT HOLDINGS INC,Equity,0,13.99,6318,88388.82,88388.82,Consumer Discretionary,BDTYR13,US57637H1032,NASDAQ
CRCM,CARE.COM INC,Equity,0,10.33,8576,88590.08,88590.08,Communication,BJ2SGK6,US1416331072,New York Stock Exchange Inc.
AQ,AQUANTIA CORP,Equity,0,13.17,6727,88594.59,88594.59,Information Technology,BYWSWC5,US03842Q1085,New York Stock Exchange Inc.
CCBG,CAPITAL CITY BANK INC,Equity,0,26.85,3300,88605,88605,Financials,2186759,US1396741050,NASDAQ
BYSI,BEYONDSPRING INC,Equity,0,20.43,4341,88686.63,88686.63,Health Care,BD36JB9,KYG108301006,NASDAQ
AMRC,AMERESCO INC CLASS A,Equity,0,15.2,5847,88874.4,88874.4,Industrials,B3SWPT2,US02361E1082,New York Stock Exchange Inc.
LEVL,LEVEL ONE BANCORP INC,Equity,0,26.19,3331,87238.89,87238.89,Financials,BFX1V23,US52730D2080,NASDAQ
BFST,BUSINESS FIRST BANCSHARES INC,Equity,0,25.25,3467,87541.75,87541.75,Financials,BF5HDJ0,US12326C1053,NASDAQ
BXC,BLUELINX HOLDINGS INC,Equity,0,31.48,2782,87577.36,87577.36,Industrials,BYQLZ65,US09624H2085,New York Stock Exchange Inc.
CLPR,CLIPPER REALTY INC,Equity,0,10.99,7970,87590.3,87590.3,Real Estate,BYPD5H3,US18885T3068,New York Stock Exchange Inc.
RUSHB,RUSH ENTERPRISES INC CLASS B,Equity,0,42.98,2040,87679.2,87679.2,Industrials,2966865,US7818463082,NASDAQ
UBFO,UNITED SECURITY BANCSHARES,Equity,0,10.75,8161,87730.75,87730.75,Financials,2714569,US9114601035,NASDAQ
IHC,INDEPENDENCE HOLDING,Equity,0,38.12,2302,87752.24,87752.24,Financials,2461229,US4534403070,New York Stock Exchange Inc.
BOMN,BOSTON OMAHA CORP CLASS A,Equity,0,20.83,4215,87798.45,87798.45,Communication,BZB2L51,US1010441053,NASDAQ
MCBC,MACATAWA BANK CORP,Equity,0,10.68,8062,86102.16,86102.16,Financials,2653822,US5542251021,NASDAQ
RIGL,RIGEL PHARMACEUTICALS INC,Equity,0,1.65,52549,86705.85,86705.85,Health Care,2833936,US7665596034,NASDAQ
LPG,DORIAN LPG LTD,Equity,0,10.48,8282,86795.36,86795.36,Energy,BM4QJF5,MHY2106R1100,New York Stock Exchange Inc.
CCB,COASTAL FINANCIAL CORP,Equity,0,16.06,5413,86932.78,86932.78,Financials,BF7J9X0,US19046P2092,NASDAQ
DAKT,DAKTRONICS INC,Equity,0,7.91,10751,85040.41,85040.41,Information Technology,2254010,US2342641097,NASDAQ
SPNE,SEASPINE HOLDINGS CORP,Equity,0,12.36,6922,85555.92,85555.92,Health Care,BZ0XXD7,US81255T1088,NASDAQ
BGSF,BG STAFFING INC,Equity,0,19.41,4416,85714.56,85714.56,Industrials,BKX6MK8,US05544A1097,Nyse Mkt Llc
ALEC,ALECTOR INC,Equity,0,19.56,4383,85731.48,85731.48,Health Care,BJ4LDC4,US0144421072,NASDAQ
RGCO,RGC RESOURCES INC,Equity,0,28.8,2983,85910.4,85910.4,Utilities,2434016,US74955L1035,NASDAQ
LAND,GLADSTONE LAND REIT CORP,Equity,0,11.97,7181,85956.57,85956.57,Real Estate,B83TNY4,US3765491010,NASDAQ
VIA,VIACOM INC CLASS A,Equity,0,28.31,2987,84561.97,84561.97,Communication,B0SRLD2,US92553P1021,NASDAQ
NRIM,NORTHRIM BANCORP INC,Equity,0,40.5,2079,84199.5,84199.5,Financials,2640277,US6667621097,NASDAQ
FRBK,REPUBLIC FIRST BANCORP INC,Equity,0,4.43,19020,84258.6,84258.6,Financials,2421546,US7604161072,NASDAQ
NESR,NATIONAL ENERGY SERVICES REUNITED,Equity,0,7.7,10984,84576.8,84576.8,Energy,BYZLFM2,VGG6375R1073,NASDAQ
ARTNA,ARTESIAN RESOURCES CORP CLASS A,Equity,0,37.2,2280,84816,84816,Utilities,2418258,US0431132085,NASDAQ
MITK,MITEK SYSTEMS INC,Equity,0,9.98,8505,84879.9,84879.9,Information Technology,2597072,US6067102003,NASDAQ
TMDX,TRANSMEDICS GROUP INC,Equity,0,24.75,3359,83135.25,83135.25,Health Care,BK6TM04,US89377M1099,NASDAQ
PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Equity,0,28.62,2907,83198.34,83198.34,Financials,2620503,US7105771072,NASDAQ
AMNB,AMERICAN NATIONAL BANKSHARES INC,Equity,0,36.38,2289,83273.82,83273.82,Financials,2596950,US0277451086,NASDAQ
OFLX,OMEGA FLEX INC,Equity,0,96.2,867,83405.4,83405.4,Industrials,B0FPH75,US6820951043,NASDAQ
EXPI,EXP WORLD HOLDINGS INC,Equity,0,8.91,9361,83406.51,83406.51,Real Estate,BDH2902,US30212W1009,NASDAQ
CTRN,CITI TRENDS INC,Equity,0,19.32,4344,83926.08,83926.08,Consumer Discretionary,B06FLD8,US17306X1028,NASDAQ
GEFB,GREIF INC CLASS B,Equity,0,46,1805,83030,83030,Materials,2394080,US3976242061,New York Stock Exchange Inc.
DX,DYNEX CAPITAL REIT INC,Equity,0,15.16,5424,82227.84,82227.84,Financials,BJN4K01,US26817Q8868,New York Stock Exchange Inc.
UFPT,UFP TECHNOLOGIES INC,Equity,0,41.3,1991,82228.3,82228.3,Materials,2908652,US9026731029,NASDAQ
THOR,SYNTHORX INC,Equity,0,18.57,4432,82302.24,82302.24,Health Care,BH0NC45,US87167A1034,NASDAQ
INO,INOVIO PHARMACEUTICALS INC,Equity,0,2.61,31541,82322.01,82322.01,Health Care,BN5H5K1,US45773H2013,NASDAQ
GBLI,GLOBAL INDEMNITY LTD CLASS A,Equity,0,26.8,3074,82383.2,82383.2,Financials,BD4D072,KYG3933F1054,NASDAQ
EXPR,EXPRESS INC,Equity,0,3.3,24976,82420.8,82420.8,Consumer Discretionary,B464DZ9,US30219E1038,New York Stock Exchange Inc.
CIA,CITIZENS INC CLASS A,Equity,0,7.28,11324,82438.72,82438.72,Financials,2199478,US1747401008,New York Stock Exchange Inc.
SILK,SILK ROAD MEDICAL INC,Equity,0,37,2229,82473,82473,Health Care,BGHVXJ7,US82710M1009,NASDAQ
PDLB,PDL COMMUNITY BANCORP,Equity,0,14.46,5704,82479.84,82479.84,Financials,BF4KTN6,US69290X1019,NASDAQ
ISTR,INVESTAR HOLDING CORP,Equity,0,23.63,3495,82586.85,82586.85,Financials,BNGY4R1,US46134L1052,NASDAQ
ESXB,COMMUNITY BANKERS CORP TRUST,Equity,0,8.54,9673,82607.42,82607.42,Financials,B1CWK77,US2036121067,NASDAQ
GNMK,GENMARK DIAGNOSTICS INC,Equity,0,5.95,13893,82663.35,82663.35,Health Care,B3M23R2,US3723091043,NASDAQ
FLMN,FALCON MINERALS CORP CLASS A,Equity,0,6.7,12354,82771.8,82771.8,Energy,BDRTC59,US30607B1098,NASDAQ
STXB,SPIRIT OF TEXAS BANCSHARES INC,Equity,0,21.78,3804,82851.12,82851.12,Financials,BFMFKX0,US84861D1037,NASDAQ
GTYH,GTY TECHNOLOGY HOLDINGS INC,Equity,0,6.5,12769,82998.5,82998.5,Information Technology,BGKCWH8,US3624091043,NASDAQ
AT,ATLANTIC POWER CORP,Equity,0,2.43,33775,82073.25,82073.25,Utilities,B4MND16,CA04878Q8636,New York Stock Exchange Inc.
NKSH,NATIONAL BANKSHARES INC,Equity,0,39.67,2050,81323.5,81323.5,Financials,2532556,US6348651091,NASDAQ
RBNC,RELIANT BANCORP INC,Equity,0,23.92,3409,81543.28,81543.28,Financials,BD25P75,US75956B1017,NASDAQ
BE,BLOOM ENERGY CLASS A CORP,Equity,0,4.62,17651,81547.62,81547.62,Industrials,BDD1BB8,US0937121079,New York Stock Exchange Inc.
HONE,HARBORONE BANCORP INC,Equity,0,10.16,8043,81716.88,81716.88,Financials,BK1KX10,US41165Y1001,NASDAQ
FMAO,FARMERS AND MERCHANTS BANCORP INC,Equity,0,25.75,3176,81782,81782,Financials,2120865,US30779N1054,NASDAQ
ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Equity,0,24.04,3403,81808.12,81808.12,Financials,BD5G1Z5,US29667J1016,NASDAQ
AGEN,AGENUS INC,Equity,0,3.07,26677,81898.39,81898.39,Health Care,B58J3K4,US00847G7051,NASDAQ
LBC,LUTHER BURBANK CORP,Equity,0,11.52,7117,81987.84,81987.84,Financials,BD1KJP7,US5505501073,NASDAQ
BWB,BRIDGEWATER BANCSHARES INC,Equity,0,11.73,6995,82051.35,82051.35,Financials,BFMZC67,US1086211034,NASDAQ
PKOH,PARK OHIO HOLDINGS CORP,Equity,0,32.18,2520,81093.6,81093.6,Industrials,2671363,US7006661000,NASDAQ
GHL,GREENHILL INC,Equity,0,15,5354,80310,80310,Financials,B00G8B4,US3952591044,New York Stock Exchange Inc.
PBIP,PRUDENTIAL BANCORP INC,Equity,0,17.85,4492,80182.2,80182.2,Financials,BFNYRJ1,US74431A1016,NASDAQ
ANH,ANWORTH MORTGAGE ASSET REIT CORP,Equity,0,3.39,23683,80285.37,80285.37,Financials,2581901,US0373471012,New York Stock Exchange Inc.
LTS,LADENBURG THALMANN FINANCIAL SERVI,Equity,0,2.61,30765,80296.65,80296.65,Financials,2482781,US50575Q1022,Nyse Mkt Llc
CTO,CONSOLIDATED TOMOKA LAND,Equity,0,67.79,1185,80331.15,80331.15,Real Estate,2218704,US2102261060,Nyse Mkt Llc
FCCY,1ST CONSTITUTION BANCORP,Equity,0,19.14,4202,80426.28,80426.28,Financials,2554345,US31986N1028,NASDAQ
QTRX,QUANTERIX CORP,Equity,0,26.39,3050,80489.5,80489.5,Health Care,BD1KGN4,US74766Q1013,NASDAQ
MNOV,MEDICINOVA INC,Equity,0,8.88,9069,80532.72,80532.72,Health Care,B1L2QM5,US58468P2065,NASDAQ
ITI,ITERIS INC,Equity,0,6.14,13147,80722.58,80722.58,Information Technology,B0421J7,US46564T1079,NASDAQ
VRCA,VERRICA PHARMACEUTICALS INC,Equity,0,14,5773,80822,80822,Health Care,BZ1NTH2,US92511W1080,NASDAQ
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Equity,0,3.31,24072,79678.32,79678.32,Communication,2615112,US29382R1077,New York Stock Exchange Inc.
CMLS,CUMULUS MEDIA INC CLASS A,Equity,0,14.59,5451,79530.09,79530.09,Communication,BGC2LM4,US2310828015,NASDAQ
AGS,PLAYAGS INC,Equity,0,11.01,7244,79756.44,79756.44,Consumer Discretionary,BFNJ8L5,US72814N1046,New York Stock Exchange Inc.
MSL,MIDSOUTH BANCORP INC,Equity,0,11.55,6915,79868.25,79868.25,Financials,2587233,US5980391057,New York Stock Exchange Inc.
OVBC,OHIO VALLEY BANC CORP,Equity,0,34.81,2299,80028.19,80028.19,Financials,2549136,US6777191064,NASDAQ
FSBW,FS BANCORP INC,Equity,0,51.85,1544,80056.4,80056.4,Financials,B4Z5FD5,US30263Y1047,NASDAQ
SENEA,SENECA FOODS CORP CLASS A,Equity,0,31.29,2559,80071.11,80071.11,Consumer Staples,2781626,US8170705011,NASDAQ
RRD,RR DONNELLEY AND SONS,Equity,0,3.54,22125,78322.5,78322.5,Industrials,BYND5W0,US2578672006,New York Stock Exchange Inc.
CNR,CORNERSTONE BUILDING BRANDS INC,Equity,0,5.75,13625,78343.75,78343.75,Industrials,BJXSDX7,US21925D1090,New York Stock Exchange Inc.
VRTV,VERITIV CORP,Equity,0,18.47,4241,78331.27,78331.27,Industrials,BNBKSP0,US9234541020,New York Stock Exchange Inc.
MSON,MISONIX INC,Equity,0,19.14,4095,78378.3,78378.3,Health Care,2599250,US6048711039,NASDAQ
SYX,SYSTEMAX INC,Equity,0,22.97,3422,78603.34,78603.34,Industrials,2394712,US8718511012,New York Stock Exchange Inc.
SLCT,SELECT BANCORP INC,Equity,0,11.12,7069,78607.28,78607.28,Financials,BPHCTK6,US81617L1089,NASDAQ
MNK,MALLINCKRODT,Equity,0,2.99,26074,77961.26,77961.26,Health Care,BBJTYC4,IE00BBGT3753,New York Stock Exchange Inc.
HALL,HALLMARK FINANCIAL SERVICES INC,Equity,0,18.1,4272,77323.2,77323.2,Financials,B19HTB2,US40624Q2030,NASDAQ
CDZI,CADIZ INC,Equity,0,11.88,6517,77421.96,77421.96,Utilities,2238661,US1275372076,NASDAQ
BOCH,BANK OF COMMERCE HOLDINGS,Equity,0,10.78,7183,77432.74,77432.74,Financials,B01KDQ5,US06424J1034,NASDAQ
FRBA,FIRST BANK,Equity,0,11.38,6812,77520.56,77520.56,Financials,B1VQ1H7,US31931U1025,NASDAQ
GDP,GOODRICH PETE CORP,Equity,0,11.4,6820,77748,77748,Energy,BYNXZ97,US3824108431,Nyse Mkt Llc
CRBP,CORBUS PHARMACEUTICALS HOLDINGS IN,Equity,0,5.64,13820,77944.8,77944.8,Health Care,BRYGB65,US21833P1030,NASDAQ
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Equity,0,23.81,3275,77977.75,77977.75,Health Care,2872122,US2053061030,NASDAQ
SNCR,SYNCHRONOSS TECHNOLOGIES INC,Equity,0,6.01,12692,76278.92,76278.92,Information Technology,B17BCQ2,US87157B1035,NASDAQ
AMRS,AMYRIS INC,Equity,0,4.72,16199,76459.28,76459.28,Materials,BF0FLW8,US03236M2008,NASDAQ
BPRN,THE BANK OF PRINCETON,Equity,0,28.29,2712,76722.48,76722.48,Financials,BYT2PJ8,US0645201098,NASDAQ
PCB,PCB BANCORP,Equity,0,16.47,4670,76914.9,76914.9,Financials,BKLTT20,US69320M1099,NASDAQ
TITN,TITAN MACHINERY INC,Equity,0,15.07,5108,76977.56,76977.56,Industrials,B29H3T5,US88830R1014,NASDAQ
TLRD,TAILORED BRANDS INC,Equity,0,5.03,15027,75585.81,75585.81,Consumer Discretionary,BZ8FLW0,US87403A1079,New York Stock Exchange Inc.
NC,NACCO INDUSTRIES INC CLASS A,Equity,0,52.27,1452,75896.04,75896.04,Energy,2616977,US6295791031,New York Stock Exchange Inc.
RYAM,RAYONIER ADVANCED MATERIALS INC,Equity,0,4.45,16923,75307.35,75307.35,Materials,BN458W9,US75508B1044,New York Stock Exchange Inc.
GBL,GAMCO INVESTORS INC CLASS A,Equity,0,19.85,3804,75509.4,75509.4,Financials,2386827,US3614381040,New York Stock Exchange Inc.
SIBN,SI BONE INC,Equity,0,19.55,3856,75384.8,75384.8,Health Care,BZ0WN34,US8257041090,NASDAQ
CALX,CALIX NETWORKS INC,Equity,0,6.41,11795,75605.95,75605.95,Information Technology,B3S4L67,US13100M5094,New York Stock Exchange Inc.
SFE,SAFEGUARD SCIENTIFICS INC,Equity,0,12.67,5972,75665.24,75665.24,Financials,2766902,US7864492076,New York Stock Exchange Inc.
BFIN,BANKFINANCIAL CORP,Equity,0,12.24,6209,75998.16,75998.16,Financials,B038282,US06643P1049,NASDAQ
CDR,CEDAR REALTY TRUST REIT INC,Equity,0,2.87,26496,76043.52,76043.52,Real Estate,2033242,US1506022094,New York Stock Exchange Inc.
CELC,CELCUITY INC,Equity,0,17.3,4396,76050.8,76050.8,Health Care,BDH6M05,US15102K1007,NASDAQ
KRO,KRONOS WORLDWIDE INC,Equity,0,12.7,5880,74676,74676,Materials,2166397,US50105F1057,New York Stock Exchange Inc.
FBM,FOUNDATION BUILDING MATERIALS INC,Equity,0,18.51,4015,74317.65,74317.65,Industrials,BYXR306,US3503921062,New York Stock Exchange Inc.
SRRK,SCHOLAR ROCK HOLDING CORP,Equity,0,13.07,5709,74616.63,74616.63,Health Care,BFZQ0L8,US80706P1030,NASDAQ
AGLE,AEGLEA BIOTHERAPEUTICS INC,Equity,0,8.87,8414,74632.18,74632.18,Health Care,BYM7YF9,US00773J1034,NASDAQ
MCB,METROPOLITAN BANK HOLDING CORP,Equity,0,39.89,1876,74833.64,74833.64,Financials,BDBRDR8,US5917741044,New York Stock Exchange Inc.
SFST,SOUTHERN FIRST BANCSHARES INC,Equity,0,41.49,1807,74972.43,74972.43,Financials,2508030,US8428731017,NASDAQ
EVI,EVI INDUSTRIES INC,Equity,0,35.5,2113,75011.5,75011.5,Industrials,BGSPSG0,US26929N1028,Nyse Mkt Llc
MRKR,MARKER THERAPEUTICS INC,Equity,0,5.81,12945,75210.45,75210.45,Health Care,BFXX646,US57055L1070,NASDAQ
NODK,NI HOLDINGS INC,Equity,0,17.04,4414,75214.56,75214.56,Financials,BF2CWX5,US65342T1060,NASDAQ
TH,TARGET HOSPITALITY CORP,Equity,0,6.95,10577,73510.15,73510.15,Consumer Discretionary,BJMYWL7,US87615L1070,NASDAQ
NBEV,NEW AGE BEVERAGES CORP,Equity,0,3.17,23164,73429.88,73429.88,Consumer Staples,BD4H148,US64157V1089,NASDAQ
RFL,RAFAEL HOLDINGS INC CLASS B,Equity,0,20.88,3519,73476.72,73476.72,Real Estate,BFWZ8G9,US75062E1064,Nyse Mkt Llc
CDMO,AVID BIOSERVICES INC,Equity,0,5.4,13632,73612.8,73612.8,Health Care,BFMZ4W7,US05368M1062,NASDAQ
SPOK,SPOK HOLDINGS INC,Equity,0,12.37,6007,74306.59,74306.59,Communication,BNZB473,US84863T1060,NASDAQ
SDRL,SEADRILL LTD,Equity,0,3.08,23753,73159.24,73159.24,Energy,BDDR1V6,BMG7998G1069,New York Stock Exchange Inc.
EML,EASTERN,Equity,0,26.78,2712,72627.36,72627.36,Industrials,2300087,US2763171046,NASDAQ
CBMG,CELLULAR BIOMEDICINE GROUP INC,Equity,0,14.52,5028,73006.56,73006.56,Health Care,B9F9PM1,US15117P1021,NASDAQ
MLVF,MALVERN BANCORP INC,Equity,0,21.93,3334,73114.62,73114.62,Financials,B86PXS3,US5614091032,NASDAQ
LAWS,LAWSON PRODUCTS INC,Equity,0,41.5,1762,73123,73123,Industrials,2508126,US5207761058,NASDAQ
CVGI,COMMERCIAL VEHICLE GROUP INC,Equity,0,7,10233,71631,71631,Industrials,B02GMS7,US2026081057,NASDAQ
OPBK,OPEN BANK,Equity,0,9.95,7182,71460.9,71460.9,Financials,BD06KV9,US67109R1095,NASDAQ
MG,MISTRAS GROUP INC,Equity,0,15.69,4559,71530.71,71530.71,Industrials,B4WCCG1,US60649T1079,New York Stock Exchange Inc.
SMBK,SMARTFINANCIAL INC,Equity,0,21.65,3306,71574.9,71574.9,Financials,BYVYKX1,US83190L2088,NASDAQ
EVBN,EVANS BANCORP INC,Equity,0,36.4,1973,71817.2,71817.2,Financials,2552565,US29911Q2084,Nyse Mkt Llc
FPI,FARMLAND PARTNERS INC,Equity,0,7.01,10274,72020.74,72020.74,Real Estate,BKZH191,US31154R1095,New York Stock Exchange Inc.
AMOT,ALLIED MOTION TECHNOLOGIES INC,Equity,0,38.24,1885,72082.4,72082.4,Industrials,2414717,US0193301092,NASDAQ
SYNL,SYNALLOY CORP,Equity,0,16.49,4385,72308.65,72308.65,Materials,2867805,US8715651076,NASDAQ
HBCP,HOME BANCORP INC,Equity,0,39.89,1813,72320.57,72320.57,Financials,B39XGV3,US43689E1073,NASDAQ
EMCI,EMC INSURANCE GROUP INC,Equity,0,35.99,1959,70504.41,70504.41,Financials,2295268,US2686641091,NASDAQ
BRG,BLUEROCK RESIDENTIAL GROWTH REIT C,Equity,0,12.03,5863,70531.89,70531.89,Real Estate,BKWBZX8,US09627J1025,Nyse Mkt Llc
SBBX,SB ONE BANCORP,Equity,0,23.4,3019,70644.6,70644.6,Financials,BFMFLB5,US78413T1034,NASDAQ
